customer_id,first_name,last_name,email,join_date,region,segment
14342,Kathy,Rodriguez,user14342@example.com,2023-09-18,South,Consumer
14343,Allison,Garrison,user14343@example.com,2022-11-22,North,Consumer
14344,Frances,Thomas,user14344@example.com,2023-08-10,South,Consumer
14345,Jacob,Schaefer,user14345@example.com,2022-12-16,West,Consumer
14346,Kathleen,Rogers,user14346@example.com,2025-06-21,West,Consumer
14347,David,Farmer,user14347@example.com,2025-08-31,South,Consumer
14348,Michelle,Hart,user14348@example.com,2021-11-26,West,Consumer
14349,Austin,Bailey,user14349@example.com,2025-05-13,North,Consumer
14350,Melissa,Lamb,user14350@example.com,2025-05-16,North,Consumer
14351,Melissa,Morgan,user14351@example.com,2021-03-24,North,Small Business
14352,Tara,Burns,user14352@example.com,2020-12-28,East,Small Business
14353,Jessica,Weaver,user14353@example.com,2020-12-28,South,Consumer
14354,Jeremy,Valenzuela,user14354@example.com,2021-04-25,South,Consumer
14355,Andrew,Rojas,user14355@example.com,2023-04-30,West,Consumer
14356,Steven,Morales,user14356@example.com,2024-11-26,West,Consumer
14357,Heather,Pitts,user14357@example.com,2022-01-28,West,Consumer
14358,Michelle,Martinez,user14358@example.com,2025-10-24,East,Small Business
14359,Mark,Kirk,user14359@example.com,2021-01-04,East,Consumer
14360,Beth,Johnson,user14360@example.com,2021-09-23,East,Consumer
14361,Tiffany,Carter,user14361@example.com,2023-11-16,East,Consumer
14362,Michael,Mann,user14362@example.com,2023-06-22,West,Consumer
14363,Melissa,Garza,user14363@example.com,2021-01-27,East,Consumer
14364,Pamela,Wright,user14364@example.com,2021-11-08,East,Enterprise
14365,Lauren,Ruiz,user14365@example.com,2024-09-24,North,Small Business
14366,Dawn,Sanchez,user14366@example.com,2025-07-24,East,Small Business
14367,Julie,Watson,user14367@example.com,2023-07-26,South,Consumer
14368,Roger,Edwards,user14368@example.com,2025-01-28,West,Consumer
14369,Colleen,Hart,user14369@example.com,2024-10-16,North,Consumer
14370,Jillian,Perez,user14370@example.com,2022-05-25,East,Consumer
14371,Jeffery,Richmond,user14371@example.com,2024-11-29,East,Small Business
14372,Tracy,Williams,user14372@example.com,2022-10-22,South,Consumer
14373,Ashley,Mcneil,user14373@example.com,2021-07-14,South,Consumer
14374,Robert,Hubbard,user14374@example.com,2023-08-23,South,Consumer
14375,Sandra,Baker,user14375@example.com,2021-10-17,East,Consumer
14376,Kyle,Smith,user14376@example.com,2022-11-07,North,Small Business
14377,Randy,Pearson,user14377@example.com,2024-09-04,South,Small Business
14378,Edward,Ray,user14378@example.com,2022-10-29,North,Consumer
14379,Scott,Cochran,user14379@example.com,2025-03-06,East,Consumer
14380,Christopher,Schultz,user14380@example.com,2025-07-09,North,Consumer
14381,Arthur,Gomez,user14381@example.com,2024-07-14,South,Consumer
14382,Brandy,Ruiz,user14382@example.com,2021-08-08,East,Consumer
14383,Ethan,Adams,user14383@example.com,2020-12-05,East,Consumer
14384,Ronald,Allen,user14384@example.com,2022-11-20,North,Small Business
14385,Jessica,Lewis,user14385@example.com,2022-12-29,North,Small Business
14386,Amanda,Jones,user14386@example.com,2022-12-26,South,Consumer
14387,Alicia,Baker,user14387@example.com,2021-07-03,West,Small Business
14388,Charles,Cooper,user14388@example.com,2023-04-23,East,Consumer
14389,Jennifer,Ballard,user14389@example.com,2024-12-17,North,Consumer
14390,Douglas,Martinez,user14390@example.com,2025-08-22,South,Consumer
14391,Joy,Mitchell,user14391@example.com,2021-10-15,North,Consumer
14392,Sara,Jackson,user14392@example.com,2024-02-11,East,Consumer
14393,Jamie,Murray,user14393@example.com,2024-08-26,South,Consumer
14394,Norma,Christensen,user14394@example.com,2024-12-16,North,Small Business
14395,Larry,Ramirez,user14395@example.com,2023-10-16,East,Small Business
14396,Sarah,Leon,user14396@example.com,2023-08-14,East,Consumer
14397,Monica,Hayes,user14397@example.com,2024-06-01,South,Consumer
14398,Caleb,Davis,user14398@example.com,2022-07-07,West,Consumer
14399,William,Murphy,user14399@example.com,2024-03-27,North,Consumer
14400,Richard,Hall,user14400@example.com,2022-05-13,North,Consumer
14401,Alexander,Oneill,user14401@example.com,2021-01-09,North,Small Business
14402,Pamela,Adams,user14402@example.com,2025-04-23,North,Consumer
14403,James,Martinez,user14403@example.com,2025-07-14,South,Consumer
14404,Elizabeth,Wells,user14404@example.com,2025-07-08,East,Consumer
14405,Richard,Winters,user14405@example.com,2021-10-01,North,Consumer
14406,April,Faulkner,user14406@example.com,2020-12-12,East,Small Business
14407,Penny,Romero,user14407@example.com,2023-02-12,West,Consumer
14408,Karen,Lambert,user14408@example.com,2021-03-09,East,Consumer
14409,Justin,Morales,user14409@example.com,2023-04-04,South,Small Business
14410,Angela,Casey,user14410@example.com,2022-06-08,East,Consumer
14411,Cameron,Harris,user14411@example.com,2024-07-16,North,Consumer
14412,Austin,Ayers,user14412@example.com,2024-01-28,North,Enterprise
14413,Stephen,Duran,user14413@example.com,2025-07-02,North,Consumer
14414,Mary,Miller,user14414@example.com,2024-07-22,East,Consumer
14415,James,Davis,user14415@example.com,2025-08-30,South,Consumer
14416,James,Bartlett,user14416@example.com,2021-08-04,East,Consumer
14417,Bridget,Harris,user14417@example.com,2022-02-26,South,Consumer
14418,Kevin,Smith,user14418@example.com,2020-12-03,West,Consumer
14419,Aaron,Villanueva,user14419@example.com,2022-10-25,West,Consumer
14420,Kristin,Hall,user14420@example.com,2025-04-30,West,Consumer
14421,Daniel,Miller,user14421@example.com,2025-09-10,West,Consumer
14422,Tracy,Scott,user14422@example.com,2023-04-20,South,Consumer
14423,Jessica,Gonzalez,user14423@example.com,2022-06-09,North,Consumer
14424,Angela,Davis,user14424@example.com,2024-04-29,South,Consumer
14425,Sara,Alvarez,user14425@example.com,2022-11-08,South,Consumer
14426,Pamela,Martin,user14426@example.com,2021-12-25,South,Consumer
14427,Lisa,Norman,user14427@example.com,2025-01-04,East,Consumer
14428,Angela,Cox,user14428@example.com,2021-09-28,East,Consumer
14429,Donna,Lopez,user14429@example.com,2022-08-18,South,Consumer
14430,Amanda,Johnson,user14430@example.com,2025-02-24,North,Consumer
14431,Christopher,Sanders,user14431@example.com,2022-05-09,North,Consumer
14432,Ricky,Pearson,user14432@example.com,2021-05-28,West,Consumer
14433,William,Jones,user14433@example.com,2022-12-11,East,Consumer
14434,Katherine,Gibson,user14434@example.com,2024-11-22,North,Small Business
14435,Eric,Snyder,user14435@example.com,2020-12-23,North,Consumer
14436,Thomas,Gutierrez,user14436@example.com,2020-12-26,North,Consumer
14437,Alyssa,Jones,user14437@example.com,2022-12-31,North,Consumer
14438,Heather,Wright,user14438@example.com,2023-09-29,South,Consumer
14439,Robert,Herrera,user14439@example.com,2021-08-12,South,Consumer
14440,Amanda,Caldwell,user14440@example.com,2022-05-05,South,Consumer
14441,Chelsea,Walker,user14441@example.com,2024-08-23,West,Small Business
14442,Mark,Walters,user14442@example.com,2025-06-16,West,Consumer
14443,Shelly,Cowan,user14443@example.com,2022-10-06,East,Enterprise
14444,Patricia,Sheppard,user14444@example.com,2025-08-05,North,Small Business
14445,Kristin,Lucas,user14445@example.com,2022-06-06,North,Consumer
14446,Cole,Simmons,user14446@example.com,2025-04-05,South,Consumer
14447,John,Stewart,user14447@example.com,2023-10-30,North,Consumer
14448,Brittany,Daniel,user14448@example.com,2024-06-14,West,Consumer
14449,Stacey,Parsons,user14449@example.com,2022-12-06,East,Small Business
14450,Samuel,Chen,user14450@example.com,2021-03-24,North,Consumer
14451,Robert,Heath,user14451@example.com,2025-03-20,South,Small Business
14452,Matthew,Marsh,user14452@example.com,2021-08-04,North,Small Business
14453,Jerry,Williams,user14453@example.com,2022-03-21,South,Consumer
14454,Tyrone,Johnson,user14454@example.com,2024-03-03,East,Consumer
14455,Joshua,Henry,user14455@example.com,2025-10-06,West,Consumer
14456,Joshua,Terrell,user14456@example.com,2021-08-02,West,Consumer
14457,Anna,Cowan,user14457@example.com,2022-02-22,West,Small Business
14458,Kenneth,Garcia,user14458@example.com,2023-01-14,East,Consumer
14459,Benjamin,Hoffman,user14459@example.com,2022-03-19,West,Consumer
14460,David,Dunn,user14460@example.com,2024-06-08,South,Consumer
14461,William,Powell,user14461@example.com,2023-06-25,West,Consumer
14462,Lisa,Stephens,user14462@example.com,2022-09-08,North,Small Business
14463,Ronald,Jones,user14463@example.com,2025-08-05,South,Consumer
14464,Leah,Anderson,user14464@example.com,2022-09-30,North,Small Business
14465,Stephen,Russell,user14465@example.com,2024-09-16,West,Enterprise
14466,Terri,Lopez,user14466@example.com,2024-05-27,North,Consumer
14467,Danielle,Mccarthy,user14467@example.com,2023-09-08,North,Consumer
14468,Angela,Heath,user14468@example.com,2024-05-01,West,Enterprise
14469,Ronald,Barton,user14469@example.com,2021-04-13,North,Enterprise
14470,Charles,Gutierrez,user14470@example.com,2023-05-07,West,Small Business
14471,John,Robinson,user14471@example.com,2025-07-14,South,Consumer
14472,Richard,Erickson,user14472@example.com,2024-05-25,West,Small Business
14473,Thomas,Flowers,user14473@example.com,2022-12-18,North,Consumer
14474,Robert,Miller,user14474@example.com,2024-01-10,East,Consumer
14475,Joseph,Walker,user14475@example.com,2025-03-06,West,Consumer
14476,Shawn,Klein,user14476@example.com,2024-12-18,South,Small Business
14477,Michael,Taylor,user14477@example.com,2025-04-29,South,Enterprise
14478,Tamara,Wagner,user14478@example.com,2023-03-21,South,Consumer
14479,Charles,Dudley,user14479@example.com,2024-05-21,West,Consumer
14480,Rhonda,Lee,user14480@example.com,2025-03-25,West,Consumer
14481,Larry,Walter,user14481@example.com,2023-05-07,East,Consumer
14482,James,Harvey,user14482@example.com,2022-04-12,North,Small Business
14483,Benjamin,Anderson,user14483@example.com,2024-01-28,West,Small Business
14484,Mark,White,user14484@example.com,2023-02-19,North,Consumer
14485,Tyler,Brown,user14485@example.com,2024-03-07,North,Consumer
14486,Valerie,Burnett,user14486@example.com,2021-11-21,South,Consumer
14487,Christine,Clarke,user14487@example.com,2022-05-03,South,Consumer
14488,Angela,Durham,user14488@example.com,2025-11-11,North,Small Business
14489,Katherine,Cummings,user14489@example.com,2024-04-01,West,Consumer
14490,Samuel,Jenkins,user14490@example.com,2022-11-09,West,Consumer
14491,Brianna,Smith,user14491@example.com,2022-03-29,South,Consumer
14492,Victoria,Barber,user14492@example.com,2025-03-09,South,Consumer
14493,Kevin,Henry,user14493@example.com,2021-02-16,East,Consumer
14494,Colleen,Kim,user14494@example.com,2021-08-18,North,Small Business
14495,Sharon,Hunt,user14495@example.com,2025-07-14,West,Consumer
14496,Luis,Garrison,user14496@example.com,2024-01-22,East,Small Business
14497,Alexandria,Frank,user14497@example.com,2020-12-29,South,Consumer
14498,Christina,Watkins,user14498@example.com,2021-09-23,East,Consumer
14499,Michelle,Charles,user14499@example.com,2020-11-21,East,Consumer
14500,Jamie,Gibbs,user14500@example.com,2025-02-20,North,Consumer
14501,Jimmy,Dean,user14501@example.com,2021-07-18,North,Small Business
14502,Garrett,Ruiz,user14502@example.com,2021-02-20,West,Small Business
14503,Brianna,White,user14503@example.com,2023-12-27,South,Small Business
14504,Cameron,Shepard,user14504@example.com,2021-03-24,South,Small Business
14505,Shane,Diaz,user14505@example.com,2024-01-16,South,Consumer
14506,Kevin,Gray,user14506@example.com,2024-11-26,South,Consumer
14507,Angela,Kaufman,user14507@example.com,2022-02-16,West,Consumer
14508,Elizabeth,Webster,user14508@example.com,2025-01-29,South,Consumer
14509,Phillip,Savage,user14509@example.com,2023-10-07,South,Consumer
14510,Vicki,Mendoza,user14510@example.com,2023-09-26,North,Consumer
14511,Jennifer,Hines,user14511@example.com,2025-04-26,South,Consumer
14512,Darrell,Armstrong,user14512@example.com,2023-04-12,West,Consumer
14513,Kimberly,Francis,user14513@example.com,2020-12-02,East,Consumer
14514,Maria,Russell,user14514@example.com,2024-02-04,East,Consumer
14515,Donna,Lee,user14515@example.com,2021-06-07,West,Small Business
14516,Scott,Sullivan,user14516@example.com,2021-07-16,East,Consumer
14517,Kelly,Steele,user14517@example.com,2022-04-07,South,Consumer
14518,Carolyn,Park,user14518@example.com,2024-01-26,North,Consumer
14519,William,Carter,user14519@example.com,2021-08-22,West,Consumer
14520,Katherine,Kemp,user14520@example.com,2022-10-28,West,Consumer
14521,Michelle,Hester,user14521@example.com,2024-02-27,South,Consumer
14522,Stephen,Bradford,user14522@example.com,2023-08-28,West,Consumer
14523,Jose,Floyd,user14523@example.com,2023-12-11,North,Consumer
14524,Angela,Adams,user14524@example.com,2024-02-19,East,Consumer
14525,Robert,Watson,user14525@example.com,2022-05-27,North,Consumer
14526,Monica,Payne,user14526@example.com,2022-11-13,East,Consumer
14527,Cathy,Chapman,user14527@example.com,2023-07-04,North,Consumer
14528,Brianna,Bennett,user14528@example.com,2024-07-26,South,Consumer
14529,Amy,Harrington,user14529@example.com,2021-04-16,East,Consumer
14530,Willie,Todd,user14530@example.com,2021-11-05,West,Small Business
14531,Angela,Roberts,user14531@example.com,2025-04-07,North,Consumer
14532,Danielle,Lee,user14532@example.com,2023-04-29,West,Consumer
14533,Sharon,Fox,user14533@example.com,2022-10-06,East,Consumer
14534,Matthew,Taylor,user14534@example.com,2023-01-29,North,Small Business
14535,David,Elliott,user14535@example.com,2024-03-08,West,Consumer
14536,Michelle,Salazar,user14536@example.com,2022-12-01,South,Consumer
14537,Eric,Newton,user14537@example.com,2022-04-07,North,Small Business
14538,Natasha,Burke,user14538@example.com,2022-08-21,East,Consumer
14539,Kelly,Acevedo,user14539@example.com,2023-05-05,East,Consumer
14540,Glenda,Miller,user14540@example.com,2021-06-17,East,Small Business
14541,Joshua,Horn,user14541@example.com,2022-07-17,South,Consumer
14542,Mark,Gonzales,user14542@example.com,2023-08-14,South,Consumer
14543,Samantha,Alvarez,user14543@example.com,2021-02-14,East,Small Business
14544,Richard,Harrington,user14544@example.com,2023-10-12,South,Consumer
14545,Todd,Mays,user14545@example.com,2025-08-08,North,Enterprise
14546,Patrick,Clark,user14546@example.com,2021-05-09,North,Consumer
14547,Michael,Boyer,user14547@example.com,2024-06-06,East,Consumer
14548,Scott,Jones,user14548@example.com,2022-07-20,East,Consumer
14549,Daniel,Cobb,user14549@example.com,2024-01-06,East,Small Business
14550,Cory,Ross,user14550@example.com,2023-04-15,East,Consumer
14551,Timothy,Gray,user14551@example.com,2024-09-26,West,Consumer
14552,Catherine,Ballard,user14552@example.com,2025-01-01,South,Enterprise
14553,Julia,Ball,user14553@example.com,2022-07-31,North,Consumer
14554,Joseph,Guzman,user14554@example.com,2021-12-28,West,Consumer
14555,Jeffery,Miller,user14555@example.com,2024-12-10,South,Consumer
14556,Thomas,Murphy,user14556@example.com,2024-06-14,South,Enterprise
14557,Brandi,Wilson,user14557@example.com,2024-09-14,West,Small Business
14558,Anthony,Jacobs,user14558@example.com,2021-12-27,West,Small Business
14559,Joseph,Johnson,user14559@example.com,2023-09-17,South,Consumer
14560,Amanda,Weber,user14560@example.com,2022-04-03,West,Consumer
14561,Rachel,Harris,user14561@example.com,2023-03-25,South,Consumer
14562,Devon,Pittman,user14562@example.com,2025-05-11,South,Consumer
14563,Richard,Ramirez,user14563@example.com,2024-08-31,North,Small Business
14564,Joe,Price,user14564@example.com,2021-11-23,East,Small Business
14565,Joseph,Gardner,user14565@example.com,2025-01-02,West,Consumer
14566,Maureen,Munoz,user14566@example.com,2024-06-28,South,Consumer
14567,Peter,Savage,user14567@example.com,2025-10-28,North,Consumer
14568,Katie,Holmes,user14568@example.com,2025-04-13,East,Consumer
14569,Annette,Miller,user14569@example.com,2022-11-02,North,Consumer
14570,David,Schwartz,user14570@example.com,2023-05-23,West,Small Business
14571,Breanna,Reese,user14571@example.com,2023-08-14,East,Small Business
14572,Chelsea,Mcdaniel,user14572@example.com,2023-04-17,North,Consumer
14573,Jorge,Ramirez,user14573@example.com,2023-05-05,East,Consumer
14574,Brian,Taylor,user14574@example.com,2024-10-05,South,Small Business
14575,Joseph,Barber,user14575@example.com,2023-06-02,West,Small Business
14576,Ann,Brown,user14576@example.com,2024-12-13,North,Consumer
14577,Johnny,Wilcox,user14577@example.com,2023-09-15,West,Consumer
14578,Andrea,Ramirez,user14578@example.com,2022-04-02,West,Small Business
14579,Stephen,Baird,user14579@example.com,2021-05-01,East,Consumer
14580,Cheryl,Huynh,user14580@example.com,2022-12-15,East,Small Business
14581,Lauren,Allen,user14581@example.com,2024-02-11,North,Consumer
14582,Gary,Hansen,user14582@example.com,2025-07-05,South,Consumer
14583,Jeremy,Gutierrez,user14583@example.com,2021-02-16,East,Consumer
14584,Erica,Smith,user14584@example.com,2021-11-04,West,Consumer
14585,Amanda,Castillo,user14585@example.com,2024-01-12,East,Consumer
14586,Pamela,Harrison,user14586@example.com,2020-11-13,North,Enterprise
14587,Daniel,Johnston,user14587@example.com,2021-02-11,West,Small Business
14588,Mary,Burke,user14588@example.com,2022-09-12,East,Small Business
14589,Tracie,Long,user14589@example.com,2022-05-04,South,Consumer
14590,Mary,Conrad,user14590@example.com,2024-09-15,South,Consumer
14591,Heather,Torres,user14591@example.com,2024-12-06,North,Consumer
14592,Lisa,Davis,user14592@example.com,2024-03-21,North,Consumer
14593,Kimberly,Jones,user14593@example.com,2024-12-09,West,Consumer
14594,Howard,Russell,user14594@example.com,2024-04-17,East,Consumer
14595,Jessica,Rosales,user14595@example.com,2024-08-08,East,Consumer
14596,Chad,Winters,user14596@example.com,2024-05-12,East,Consumer
14597,Kathy,Long,user14597@example.com,2022-10-16,South,Consumer
14598,David,Smith,user14598@example.com,2025-05-29,North,Small Business
14599,Douglas,Lloyd,user14599@example.com,2022-07-19,South,Consumer
14600,Kevin,Fuentes,user14600@example.com,2021-12-20,South,Consumer
14601,Robert,Johnson,user14601@example.com,2025-04-02,West,Consumer
14602,Richard,Diaz,user14602@example.com,2023-01-06,North,Consumer
14603,Ashley,Chavez,user14603@example.com,2023-03-22,West,Consumer
14604,Jeffrey,Phillips,user14604@example.com,2023-07-11,North,Consumer
14605,Lisa,Church,user14605@example.com,2022-12-23,East,Consumer
14606,Justin,Anderson,user14606@example.com,2023-09-23,East,Consumer
14607,Omar,Williams,user14607@example.com,2024-10-26,North,Consumer
14608,Denise,Abbott,user14608@example.com,2025-06-19,South,Consumer
14609,Michelle,Gilbert,user14609@example.com,2022-05-14,East,Small Business
14610,Samantha,Martin,user14610@example.com,2023-01-12,East,Consumer
14611,Sally,Clarke,user14611@example.com,2020-12-10,North,Consumer
14612,Mackenzie,Kelly,user14612@example.com,2022-04-02,East,Consumer
14613,Manuel,Roberts,user14613@example.com,2024-02-22,South,Consumer
14614,Reginald,Simmons,user14614@example.com,2023-11-19,East,Small Business
14615,Carol,Johnson,user14615@example.com,2024-06-05,South,Consumer
14616,Carolyn,Mcdowell,user14616@example.com,2021-07-17,West,Consumer
14617,Christopher,Escobar,user14617@example.com,2022-06-19,West,Consumer
14618,Linda,Smith,user14618@example.com,2021-12-30,West,Consumer
14619,Patricia,Martinez,user14619@example.com,2023-03-08,North,Consumer
14620,Dana,Murphy,user14620@example.com,2023-07-13,North,Small Business
14621,Heather,Thomas,user14621@example.com,2023-02-19,West,Small Business
14622,Zachary,Cherry,user14622@example.com,2024-06-18,West,Consumer
14623,Denise,Thompson,user14623@example.com,2021-08-28,West,Enterprise
14624,Lisa,Chandler,user14624@example.com,2024-09-07,West,Consumer
14625,Julia,Gonzalez,user14625@example.com,2025-09-19,North,Consumer
14626,Jeremy,Calderon,user14626@example.com,2022-12-02,South,Small Business
14627,Sheila,Gilbert,user14627@example.com,2024-07-28,North,Small Business
14628,Andrew,Arnold,user14628@example.com,2022-03-07,West,Enterprise
14629,Laura,West,user14629@example.com,2023-01-17,East,Consumer
14630,Christopher,Melton,user14630@example.com,2024-01-31,North,Consumer
14631,Nicole,Randall,user14631@example.com,2022-05-10,North,Consumer
14632,Brian,Perry,user14632@example.com,2023-12-17,West,Consumer
14633,Alexander,Miller,user14633@example.com,2021-06-02,East,Small Business
14634,Bryan,Curtis,user14634@example.com,2023-06-23,East,Consumer
14635,Pam,Barnett,user14635@example.com,2025-01-02,North,Enterprise
14636,Miguel,Taylor,user14636@example.com,2024-05-02,South,Consumer
14637,Cynthia,Patterson,user14637@example.com,2023-01-15,West,Consumer
14638,Juan,Adkins,user14638@example.com,2023-12-11,East,Consumer
14639,Loretta,Mcbride,user14639@example.com,2021-12-13,East,Small Business
14640,Kathleen,Weaver,user14640@example.com,2022-09-27,West,Consumer
14641,Spencer,Thompson,user14641@example.com,2024-05-13,East,Enterprise
14642,Kevin,Williams,user14642@example.com,2023-01-29,South,Consumer
14643,Christina,Thornton,user14643@example.com,2025-03-24,West,Enterprise
14644,Rachael,Wilson,user14644@example.com,2025-03-15,West,Consumer
14645,Erin,Wilcox,user14645@example.com,2023-06-02,North,Consumer
14646,Matthew,Ochoa,user14646@example.com,2022-09-01,North,Consumer
14647,Margaret,Cooper,user14647@example.com,2023-02-04,East,Consumer
14648,David,Duke,user14648@example.com,2024-07-09,East,Small Business
14649,Linda,Lucas,user14649@example.com,2024-06-17,South,Consumer
14650,Heather,Dixon,user14650@example.com,2025-02-01,North,Consumer
14651,Kimberly,Duarte,user14651@example.com,2022-12-22,South,Small Business
14652,Tanya,Gibson,user14652@example.com,2023-04-12,West,Consumer
14653,Melanie,Sanchez,user14653@example.com,2023-09-12,North,Consumer
14654,Kim,Ford,user14654@example.com,2023-01-20,West,Consumer
14655,Christine,Shaw,user14655@example.com,2023-03-10,North,Consumer
14656,Andrew,Hale,user14656@example.com,2023-07-25,West,Consumer
14657,Nicole,Taylor,user14657@example.com,2025-06-03,South,Consumer
14658,Brett,Reed,user14658@example.com,2023-01-30,South,Small Business
14659,Kayla,Butler,user14659@example.com,2023-07-19,East,Consumer
14660,Christian,Brown,user14660@example.com,2023-11-08,West,Consumer
14661,Dorothy,Newman,user14661@example.com,2021-01-22,South,Enterprise
14662,Cody,Arroyo,user14662@example.com,2021-10-15,North,Small Business
14663,Kelsey,Gibson,user14663@example.com,2023-10-31,South,Consumer
14664,Eric,Allen,user14664@example.com,2024-08-08,West,Consumer
14665,Jesse,Stewart,user14665@example.com,2020-11-15,North,Consumer
14666,Nicholas,Perez,user14666@example.com,2023-03-09,South,Consumer
14667,Joseph,Flowers,user14667@example.com,2022-12-29,North,Consumer
14668,Amy,Watts,user14668@example.com,2021-12-13,West,Small Business
14669,Emily,Brown,user14669@example.com,2023-01-10,West,Small Business
14670,Kimberly,Simon,user14670@example.com,2022-04-08,South,Consumer
14671,Daniel,Kelly,user14671@example.com,2022-08-28,West,Small Business
14672,Stephanie,Castro,user14672@example.com,2021-04-09,North,Consumer
14673,Alexis,Christian,user14673@example.com,2022-12-06,South,Consumer
14674,Bonnie,Sweeney,user14674@example.com,2022-06-22,East,Consumer
14675,Katherine,Walters,user14675@example.com,2022-11-27,West,Consumer
14676,Sonya,Reese,user14676@example.com,2022-08-23,East,Consumer
14677,Nichole,Thomas,user14677@example.com,2022-03-21,West,Small Business
14678,Erin,Mack,user14678@example.com,2023-09-05,South,Consumer
14679,Jasmine,Ayers,user14679@example.com,2023-12-29,East,Consumer
14680,Lori,Beasley,user14680@example.com,2024-02-13,West,Small Business
14681,Catherine,Watson,user14681@example.com,2023-06-06,East,Small Business
14682,Jessica,Ramos,user14682@example.com,2023-10-20,West,Consumer
14683,Mary,Patrick,user14683@example.com,2022-09-25,South,Consumer
14684,Carrie,Mejia,user14684@example.com,2022-12-06,West,Consumer
14685,Charles,Lane,user14685@example.com,2022-08-18,East,Consumer
14686,Christopher,Ryan,user14686@example.com,2023-11-07,South,Consumer
14687,Michael,Wallace,user14687@example.com,2025-03-10,West,Enterprise
14688,Alyssa,Lopez,user14688@example.com,2024-08-09,East,Consumer
14689,Shelby,Smith,user14689@example.com,2025-05-14,East,Consumer
14690,Matthew,White,user14690@example.com,2025-09-05,North,Consumer
14691,John,Griffin,user14691@example.com,2025-03-14,East,Small Business
14692,Alexander,Nash,user14692@example.com,2022-07-21,South,Consumer
14693,Carrie,Reynolds,user14693@example.com,2025-08-20,West,Enterprise
14694,Crystal,Chapman,user14694@example.com,2023-12-09,West,Consumer
14695,Kelly,Campos,user14695@example.com,2025-04-23,South,Consumer
14696,Marissa,Molina,user14696@example.com,2021-01-06,South,Small Business
14697,Misty,Moore,user14697@example.com,2023-10-08,West,Consumer
14698,Erika,Bennett,user14698@example.com,2023-08-01,East,Consumer
14699,Adam,Clark,user14699@example.com,2024-11-04,East,Enterprise
14700,Seth,Crosby,user14700@example.com,2022-03-13,South,Consumer
14701,Seth,Meyer,user14701@example.com,2025-03-07,North,Enterprise
14702,Brian,Riley,user14702@example.com,2023-08-28,West,Small Business
14703,Elizabeth,Johnson,user14703@example.com,2021-02-18,East,Small Business
14704,Olivia,Alvarado,user14704@example.com,2023-10-08,North,Consumer
14705,Brandon,Morales,user14705@example.com,2021-12-11,South,Consumer
14706,Rhonda,Tanner,user14706@example.com,2025-11-04,West,Consumer
14707,Jared,Smith,user14707@example.com,2023-04-24,South,Consumer
14708,Margaret,Gillespie,user14708@example.com,2024-04-04,East,Consumer
14709,Timothy,Simpson,user14709@example.com,2023-01-02,West,Consumer
14710,Blake,Evans,user14710@example.com,2022-04-17,South,Consumer
14711,Makayla,Maxwell,user14711@example.com,2023-01-14,South,Consumer
14712,Evelyn,Young,user14712@example.com,2020-12-22,North,Consumer
14713,Audrey,Miller,user14713@example.com,2021-09-22,East,Small Business
14714,Denise,Curry,user14714@example.com,2025-06-21,South,Consumer
14715,David,White,user14715@example.com,2020-11-13,West,Consumer
14716,Katherine,Freeman,user14716@example.com,2022-07-13,South,Consumer
14717,Cheryl,Waller,user14717@example.com,2022-05-24,West,Consumer
14718,Jessica,Montgomery,user14718@example.com,2021-06-23,South,Enterprise
14719,Sarah,Barry,user14719@example.com,2023-01-06,South,Consumer
14720,Tiffany,Frank,user14720@example.com,2021-07-26,East,Consumer
14721,Robert,Fisher,user14721@example.com,2024-03-14,South,Small Business
14722,Carl,Johnson,user14722@example.com,2024-12-22,South,Consumer
14723,Jeffrey,White,user14723@example.com,2025-09-27,South,Consumer
14724,Robert,Taylor,user14724@example.com,2023-10-09,South,Consumer
14725,Amy,Rodriguez,user14725@example.com,2021-01-28,South,Consumer
14726,Alexander,Smith,user14726@example.com,2022-07-03,South,Small Business
14727,Christopher,Glenn,user14727@example.com,2024-02-25,West,Small Business
14728,Gregory,Rivera,user14728@example.com,2022-09-30,North,Consumer
14729,Sarah,Brown,user14729@example.com,2025-09-14,East,Consumer
14730,Kenneth,Aguirre,user14730@example.com,2025-01-19,South,Consumer
14731,Nancy,Dawson,user14731@example.com,2024-02-15,North,Consumer
14732,Jason,Johnson,user14732@example.com,2023-02-22,West,Consumer
14733,Andrew,Phillips,user14733@example.com,2024-01-29,South,Consumer
14734,Meredith,Young,user14734@example.com,2025-08-06,South,Consumer
14735,Travis,Lewis,user14735@example.com,2024-03-31,South,Consumer
14736,Patrick,Stevenson,user14736@example.com,2023-06-04,East,Consumer
14737,Thomas,Johnson,user14737@example.com,2023-04-03,North,Consumer
14738,Krystal,Brown,user14738@example.com,2021-04-10,West,Small Business
14739,Susan,Young,user14739@example.com,2024-09-23,North,Consumer
14740,Allison,Mcclure,user14740@example.com,2024-09-19,South,Consumer
14741,Charles,Martinez,user14741@example.com,2022-04-07,East,Small Business
14742,Benjamin,Stevens,user14742@example.com,2021-11-13,North,Consumer
14743,William,Scott,user14743@example.com,2021-01-29,West,Consumer
14744,Jennifer,Barber,user14744@example.com,2025-05-26,West,Consumer
14745,Stephen,Navarro,user14745@example.com,2021-09-03,West,Consumer
14746,Joseph,Little,user14746@example.com,2024-03-09,East,Consumer
14747,Jody,Ryan,user14747@example.com,2024-07-05,South,Consumer
